animal	dpi	weight
VF4	230	25
VK3	230	23.6
VK4	230	20
VL1	230	22
VP1	230	21.9
VP4	230	22.7
VQ4	230	24
VD1	232	23.7
VD3	232	25.8
VE1	232	24.3
VE2	232	24.6
VE3	232	21.5
VF2	232	26.2
VF4	232	26.3
VK3	232	22.3
VK4	232	20.7
VL1	232	23
VP1	232	20.3
VP4	232	21.6
VQ4	232	23.9
VD1	234	22.7
VD3	234	24.7
VE1	234	24.7
VE2	234	24.3
VE3	234	20.9
VF2	234	25.2
VF4	234	25.4
VK3	234	19.1
VK4	234	15.8
VL1	234	22.2
VP1	234	20.5
VP4	234	21.4
VQ4	234	25.3
VD1	239	23.5
VD3	239	24.7
VE1	239	25.2
VE2	239	23.6
VE3	239	18.5
VF2	239	24.3
VF4	239	25.2
VK3	239	23.3
VL1	239	22.8
VP1	239	21.1
VP4	239	22
VQ4	239	24.1
VD1	241	23.6
VD3	241	25.3
VE1	241	25.8
VE2	241	24.5
VE3	241	19.1
VF2	241	24.8
VF4	241	26.2
VK3	241	24.9
VL1	241	23.4
VP1	241	21.1
VP4	241	21.9
VQ4	241	23.8
VD1	244	23
VD3	244	22.6
VE1	244	26.7
VE2	244	24.7
VE3	244	19.4
VF2	244	24.2
VF4	244	26.7
VK3	244	23
VL1	244	23.9
VP1	244	20.2
VP4	244	21.7
VQ4	244	24
VD1	246	22.8
VD3	246	20.8
VE1	246	25
VE2	246	24
VE3	246	19.7
VF2	246	23.8
VF4	246	26
VK3	246	23.4
VL1	246	23.3
VP1	246	20
VP4	246	22
VQ4	246	23.7
VD1	248	22.8
VD3	248	21
VE1	248	26
VE2	248	24.8
VF2	248	23.5
VF4	248	26.8
VK3	248	22.3
VL1	248	23.7
VP1	248	22.5
VP4	248	23.6
VQ4	248	24.7
VD1	251	21.5
VE1	251	25.8
VE2	251	25.5
VF2	251	23.9
VF4	251	26
VK3	251	19.3
VL1	251	22.6
VP1	251	20.2
VP4	251	22.4
VQ4	251	26.3
VD1	253	21.1
VE1	253	25.2
VE2	253	25.1
VF2	253	23.3
VF4	253	25.5
VK3	253	21.2
VL1	253	22.4
VP1	253	19.8
VP4	253	22.3
VQ4	253	24.4
VD1	255	18.1
VE1	255	24.9
VE2	255	24.7
VF2	255	23.7
VF4	255	26.7
VK3	255	22.6
VL1	255	22.4
VP1	255	18.9
VP4	255	22.9
VQ4	255	26.8
VE1	258	24.7
VE2	258	24.4
VF2	258	23.5
VF4	258	26
VK3	258	21.4
VL1	258	21.6
VP1	258	17.3
VP4	258	22
VQ4	258	24.5
VE1	260	23.7
VE2	260	23.6
VF2	260	23.5
VF4	260	24.8
VK3	260	19.9
VL1	260	21
VP4	260	21.1
VQ4	260	24.3
VE1	262	24.4
VE2	262	25.1
VF2	262	23.9
VF4	262	25.1
VK3	262	19.2
VL1	262	20.8
VP4	262	20.7
VQ4	262	24.8
VF2	265	22.7
VK3	265	20.7
VP4	265	20.4
VQ4	265	24.9
VF2	267	22.7
VK3	267	18.2
VP4	267	20.4
VQ4	267	24.5
VF2	269	23
VP4	269	20.1
VQ4	269	23.6
VF2	272	22
VP4	272	18.9
VQ4	272	23.4
VF2	274	20.2
VP4	274	18.8
VQ4	274	23.6
VF2	276	21.2
VP4	276	19.2
VQ4	276	24.1
VF2	279	20.1
VP4	279	17.1
VQ4	279	22.7
VF2	281	19.6
VQ4	281	22.2
VF2	283	16.4
VQ4	283	20.6
VQ4	286	17.8
VQ4	288	16.7
ZA1	92	25
ZA2	92	38.7
ZA3	92	26.4
ZA4	92	25.9
ZB1	92	33.9
ZB2	92	24.4
ZB3	92	30.2
ZB4	92	21.8
ZC1	92	32.9
ZC3	92	29.7
ZC4	92	24.6
ZD1	92	26.7
ZD2	92	24.2
ZD3	92	27.1
ZD4	92	24.2
ZE1	89	23.6
ZE2	89	26.8
ZE3	89	23.3
ZE4	89	27.9
ZF1	89	21.4
ZF2	89	25.6
ZF3	89	27.1
ZF4	89	27.8
ZG1	89	22.4
ZG2	89	21.7
ZG3	89	20.2
ZG4	89	25.9
ZH1	89	30.1
ZH2	89	27.8
ZH3	89	28.1
ZI1	89	21.9
ZI2	89	24
ZI3	89	20.6
ZI4	89	22.5
ZJ1	89	21.1
ZJ2	89	25.4
ZJ3	89	27.5
ZJ4	89	26.1
ZK1	89	23.2
ZK2	89	23.6
ZK3	89	29.5
ZK4	89	25.2
ZL1	89	25.7
ZL2	89	23.3
ZL3	89	22.7
ZL4	89	29.5
ZM1	86	21.7
ZM2	86	24.9
ZM3	86	24
ZM4	86	25.4
ZN1	86	31
ZN2	86	26.4
ZN3	86	25.1
ZN4	86	25.4
ZO1	86	25.4
ZO2	86	33.6
ZO3	86	30.1
ZO4	86	29
ZP1	86	23.8
ZP2	86	27.3
ZP3	86	24.8
ZP4	86	22.2
ZQ1	84	23.1
ZQ2	84	22
ZQ3	84	21.8
ZQ4	84	23.7
ZR1	84	28.4
ZR2	84	22.9
ZR3	84	32
ZR4	84	28.1
ZS1	84	28.3
ZS2	84	27.5
ZS3	84	24.4
ZS4	84	29.8
ZT1	84	21.3
ZT2	84	25.4
ZT3	84	22.8
ZT4	84	22.7
ZA1	99	24.3
ZA2	99	39.1
ZA3	99	26
ZA4	99	26.4
ZB1	99	33.8
ZB2	99	24.3
ZB3	99	31.6
ZB4	99	20.7
ZC1	99	35
ZC3	99	29.2
ZC4	99	24.9
ZD1	99	27.7
ZD2	99	23.6
ZD3	99	28.4
ZD4	99	24.8
ZE1	96	23.4
ZE2	96	27.4
ZE3	96	24.2
ZE4	96	28.3
ZF1	96	21.9
ZF2	96	26.5
ZF3	96	27.7
ZF4	96	25.5
ZG1	96	23.7
ZG2	96	20.4
ZG3	96	19.2
ZG4	96	24.5
ZH1	96	27.4
ZH2	96	27.7
ZH3	96	28.3
ZI1	96	21.1
ZI2	96	23.3
ZI3	96	20.2
ZI4	96	22.6
ZJ1	96	21.7
ZJ2	96	27.3
ZJ3	96	27.1
ZJ4	96	26.3
ZK1	96	22.1
ZK2	96	23.5
ZK3	96	29.1
ZK4	96	25.4
ZL1	96	25.9
ZL2	96	23.7
ZL3	96	22.7
ZL4	96	31.5
ZM1	93	22.5
ZM2	93	25.4
ZM3	93	24.8
ZM4	93	26.7
ZN1	93	31.1
ZN2	93	28.8
ZN3	93	25.7
ZN4	93	26.2
ZO1	93	26.5
ZO2	93	33.5
ZO3	93	29.3
ZO4	93	28.9
ZP1	93	24
ZP2	93	28
ZP3	93	24.9
ZP4	93	23.5
ZQ1	91	24.2
ZQ2	91	22.6
ZQ3	91	21.8
ZQ4	91	24.1
ZR1	91	28.8
ZR2	91	23
ZR3	91	33.2
ZR4	91	29.3
ZS1	91	28.8
ZS2	91	27.9
ZS3	91	23.3
ZS4	91	30.2
ZT1	91	22
ZT2	91	26.9
ZT3	91	22.8
ZT4	91	23.5
ZA1	106	24.4
ZA2	106	40.2
ZA3	106	25.1
ZA4	106	26.2
ZB1	106	33.7
ZB2	106	24.3
ZB3	106	30.9
ZB4	106	21.8
ZC1	106	33.3
ZC3	106	29.4
ZC4	106	25.6
ZD1	106	27.4
ZD2	106	24.2
ZD3	106	28.1
ZD4	106	24.4
ZE1	103	23.7
ZE2	103	25.9
ZE3	103	22.8
ZE4	103	27.4
ZF1	103	22.5
ZF2	103	24
ZF3	103	26.1
ZF4	103	25
ZG1	103	23.3
ZG2	103	20.2
ZG3	103	19.3
ZG4	103	24.2
ZH1	103	27.6
ZH2	103	24.2
ZH3	103	27.8
ZI1	103	21.3
ZI2	103	21.7
ZI3	103	20.5
ZI4	103	20.2
ZJ1	103	20.7
ZJ2	103	24.2
ZJ3	103	26.2
ZJ4	103	26.3
ZK1	103	22.7
ZK2	103	23.7
ZK3	103	29.2
ZK4	103	26.1
ZL1	103	26.8
ZL2	103	23
ZL3	103	20.7
ZL4	103	28.8
ZM1	100	24.6
ZM2	100	26.6
ZM3	100	25.2
ZM4	100	27.7
ZN1	100	32.1
ZN2	100	28.3
ZN3	100	24
ZN4	100	25.3
ZO1	100	26
ZO2	100	33.8
ZO3	100	30.1
ZO4	100	28.5
ZP1	100	23.7
ZP2	100	28.4
ZP3	100	24.9
ZP4	100	22
ZQ1	98	23.2
ZQ2	98	22.1
ZQ3	98	22.2
ZQ4	98	23.9
ZR1	98	29.1
ZR2	98	22.4
ZR3	98	33.6
ZR4	98	29
ZS1	98	29.4
ZS2	98	27.1
ZS3	98	23.3
ZS4	98	28.9
ZT1	98	22.5
ZT2	98	26.1
ZT3	98	23.2
ZT4	98	22.5
ZA1	113	24
ZA2	113	39.7
ZA3	113	25.8
ZA4	113	25.2
ZB1	113	33.2
ZB2	113	24.2
ZB3	113	30.5
ZB4	113	22
ZC1	113	33.7
ZC3	113	28.1
ZC4	113	25.1
ZD1	113	27.7
ZD2	113	24.4
ZD3	113	27.8
ZD4	113	25.3
ZE1	110	25.6
ZE2	110	26.3
ZE3	110	24
ZE4	110	27.9
ZF1	110	22.4
ZF2	110	25.5
ZF3	110	26.6
ZF4	110	25.9
ZG1	110	23.3
ZG2	110	21
ZG3	110	19.5
ZG4	110	24.7
ZH1	110	28.7
ZH2	110	24.5
ZH3	110	28
ZI1	110	21.3
ZI2	110	21.5
ZI3	110	21.7
ZI4	110	21
ZJ1	110	21.3
ZJ2	110	25
ZJ3	110	26.4
ZJ4	110	26.6
ZK1	110	23
ZK2	110	24.1
ZK3	110	29.4
ZK4	110	25.8
ZL1	110	27.1
ZL2	110	23.7
ZL3	110	21
ZL4	110	29
ZM1	107	24.3
ZM2	107	26.9
ZM3	107	25.2
ZM4	107	28
ZN1	107	32.5
ZN2	107	27.4
ZN3	107	25.2
ZN4	107	25.7
ZO1	107	26.6
ZO2	107	34
ZO3	107	31
ZO4	107	28.9
ZP1	107	24
ZP2	107	28.5
ZP3	107	25.2
ZP4	107	23
ZQ1	105	23.9
ZQ2	105	23.4
ZQ3	105	23
ZQ4	105	23.6
ZR1	105	29.5
ZR2	105	22.6
ZR3	105	33.8
ZR4	105	28.9
ZS1	105	29.2
ZS2	105	27.4
ZS3	105	23.7
ZS4	105	29.3
ZT1	105	22.7
ZT2	105	26.4
ZT3	105	23.4
ZT4	105	22.7
ZA1	120	24.7
ZA2	120	40
ZA3	120	25
ZA4	120	26.5
ZB1	120	33.6
ZB2	120	24.4
ZB3	120	31.2
ZB4	120	21.1
ZC1	120	32.9
ZC3	120	28
ZC4	120	25.7
ZD1	120	27
ZD2	120	23.4
ZD3	120	27.2
ZD4	120	24.9
ZE1	117	23
ZE2	117	27.4
ZE3	117	23.9
ZE4	117	26.2
ZF1	117	22.3
ZF2	117	25.5
ZF3	117	26.6
ZF4	117	24.3
ZG1	117	22.5
ZG2	117	21
ZG3	117	19.3
ZG4	117	23.8
ZH1	117	26.8
ZH2	117	25
ZH3	117	26.7
ZI1	117	22
ZI2	117	23.2
ZI3	117	20.7
ZI4	117	21.1
ZJ1	117	21.5
ZJ2	117	23.9
ZJ3	117	26.7
ZJ4	117	26.8
ZK1	117	23.4
ZK2	117	24
ZK3	117	28.4
ZK4	117	25
ZL1	117	27.1
ZL2	117	22.6
ZL3	117	21.3
ZL4	117	27.8
ZM1	114	24.8
ZM2	114	28.2
ZM3	114	26.2
ZM4	114	27.9
ZN1	114	33.8
ZN2	114	31
ZN3	114	26.7
ZN4	114	26.6
ZO1	114	27.8
ZO2	114	34.9
ZO3	114	31.5
ZO4	114	29.8
ZP1	114	25
ZP2	114	28.6
ZP3	114	26.4
ZP4	114	24.1
ZQ1	112	24.6
ZQ2	112	23.5
ZQ3	112	23.6
ZQ4	112	26.1
ZR1	112	28.5
ZR2	112	22.7
ZR3	112	34.9
ZR4	112	30.2
ZS1	112	30.3
ZS2	112	28
ZS3	112	24.5
ZS4	112	30.7
ZT1	112	23.7
ZT2	112	27.8
ZT3	112	24
ZT4	112	23
ZA1	122	24.3
ZA2	122	39.8
ZA3	122	24.8
ZA4	122	26
ZB1	122	33.1
ZB2	122	24.5
ZB3	122	30.9
ZB4	122	21.3
ZC1	122	32.5
ZC3	122	27.8
ZC4	122	25.7
ZD1	122	27
ZD2	122	23.1
ZD3	122	27.2
ZD4	122	25.1
ZE1	119	23.4
ZE2	119	27.8
ZE3	119	24.3
ZE4	119	25.8
ZF1	119	22.2
ZF2	119	25.7
ZF3	119	27.1
ZF4	119	23.6
ZG1	119	22.8
ZG2	119	19.5
ZG3	119	19.1
ZG4	119	23.8
ZH1	119	25.6
ZH2	119	23.2
ZH3	119	25.9
ZI1	119	22.9
ZI2	119	24
ZI3	119	20.9
ZI4	119	20.3
ZJ1	119	21.5
ZJ2	119	23.9
ZJ3	119	26.6
ZJ4	119	25.4
ZK1	119	23.1
ZK2	119	24.5
ZK3	119	27.7
ZK4	119	25
ZL1	119	26
ZL2	119	23.6
ZL3	119	22
ZL4	119	27.3
ZM1	116	25.7
ZM2	116	28.6
ZM3	116	26.3
ZM4	116	27.6
ZN1	116	33
ZN2	116	30.6
ZN3	116	26.3
ZN4	116	26.8
ZO1	116	27.8
ZO2	116	34.1
ZO3	116	31.5
ZO4	116	30.1
ZP1	116	24.7
ZP2	116	29.1
ZP3	116	26.5
ZP4	116	23.7
ZQ1	114	24.4
ZQ2	114	23.2
ZQ3	114	23.4
ZQ4	114	26.5
ZR1	114	28.9
ZR2	114	23
ZR3	114	34.5
ZR4	114	30.2
ZS1	114	29.7
ZS2	114	27.4
ZS3	114	24.3
ZS4	114	31.1
ZT1	114	23.6
ZT2	114	27.5
ZT3	114	24.4
ZT4	114	22.4
ZA1	125	24.3
ZA2	125	39.8
ZA3	125	24.2
ZA4	125	25.4
ZB1	125	32.1
ZB2	125	24.2
ZB3	125	30.9
ZB4	125	21.1
ZC1	125	32.1
ZC3	125	27.6
ZC4	125	25.6
ZD1	125	26.6
ZD2	125	22.8
ZD3	125	26.4
ZD4	125	25
ZE1	122	23
ZE2	122	27.2
ZE3	122	22.6
ZE4	122	24.8
ZF1	122	22.2
ZF2	122	23.5
ZF3	122	26.2
ZF4	122	23
ZG1	122	23.6
ZG2	122	20.1
ZG3	122	20.5
ZG4	122	24
ZH1	122	26.6
ZH2	122	25
ZH3	122	25.8
ZI1	122	22.6
ZI2	122	23.1
ZI3	122	20.3
ZI4	122	20.5
ZJ1	122	21.2
ZJ2	122	24.9
ZJ3	122	25.6
ZJ4	122	24.5
ZK1	122	23.5
ZK2	122	23
ZK3	122	25.2
ZK4	122	24.2
ZL1	122	24.9
ZL2	122	22.8
ZL3	122	21.3
ZL4	122	26.9
ZM1	119	25.3
ZM2	119	28.6
ZM3	119	26.2
ZM4	119	28.4
ZN1	119	33
ZN2	119	30.5
ZN3	119	26.8
ZN4	119	26.1
ZO1	119	27.6
ZO2	119	33.5
ZO3	119	30.9
ZO4	119	29.2
ZP1	119	24.3
ZP2	119	29.1
ZP3	119	26.4
ZP4	119	22.7
ZQ1	117	23.7
ZQ2	117	22.6
ZQ3	117	23.2
ZQ4	117	25.7
ZR1	117	28.2
ZR2	117	22.7
ZR3	117	35
ZR4	117	30.2
ZS1	117	28.8
ZS2	117	27
ZS3	117	24.5
ZS4	117	31.7
ZT1	117	24
ZT2	117	28.4
ZT3	117	24.2
ZT4	117	23.3
ZA1	127	24.8
ZA2	127	40
ZA3	127	24.5
ZA4	127	25.9
ZB1	127	32.7
ZB2	127	25.2
ZB3	127	30.8
ZB4	127	22.2
ZC1	127	32.6
ZC3	127	28.1
ZC4	127	26.3
ZD1	127	27.1
ZD2	127	23.6
ZD3	127	26.5
ZD4	127	25.9
ZE1	124	23.8
ZE2	124	25.7
ZE3	124	22.8
ZE4	124	24.4
ZF1	124	21.8
ZF2	124	24.1
ZF3	124	25.6
ZF4	124	23.3
ZG1	124	22.2
ZG2	124	18.4
ZG3	124	19.1
ZG4	124	23.4
ZH1	124	25.9
ZH2	124	24.5
ZH3	124	22.8
ZI1	124	19.6
ZI2	124	22.7
ZI3	124	20.2
ZI4	124	18.1
ZJ1	124	20.6
ZJ2	124	23.4
ZJ4	124	22.1
ZK1	124	22.3
ZK2	124	23.1
ZK3	124	22.1
ZK4	124	24.6
ZL1	124	25.3
ZL2	124	23.1
ZL3	124	21.3
ZL4	124	27.1
ZM1	121	26
ZM2	121	27.8
ZM3	121	25.9
ZM4	121	27.6
ZN1	121	32.6
ZN2	121	29.8
ZN3	121	26.1
ZN4	121	25.7
ZO1	121	27.9
ZO2	121	33.7
ZO3	121	30.8
ZO4	121	29.4
ZP1	121	24.1
ZP2	121	28.4
ZP3	121	26.1
ZP4	121	23.1
ZQ1	119	24
ZQ2	119	22.8
ZQ3	119	22.7
ZQ4	119	25
ZR1	119	27.3
ZR2	119	22.8
ZR3	119	34.5
ZR4	119	29.3
ZS1	119	28.8
ZS2	119	26.7
ZS3	119	23.6
ZS4	119	31.6
ZT1	119	23.4
ZT2	119	26.7
ZT3	119	24.6
ZT4	119	22.6
ZA1	129	23.2
ZA2	129	38.4
ZA3	129	23.9
ZA4	129	24.8
ZB1	129	31.4
ZB2	129	24
ZB3	129	29.4
ZB4	129	21
ZC1	129	31.3
ZC3	129	27
ZC4	129	24.5
ZD1	129	26.2
ZD2	129	22.5
ZD3	129	27.9
ZD4	129	26.4
ZE1	126	23.9
ZE2	126	26.2
ZE3	126	23
ZE4	126	24.6
ZF1	126	22.4
ZF2	126	24.2
ZF3	126	26
ZF4	126	23.5
ZG1	126	23
ZG2	126	18.7
ZG3	126	19.1
ZG4	126	23.5
ZH1	126	25.9
ZH2	126	23
ZH3	126	23.5
ZI2	126	23.3
ZI3	126	20.2
ZI4	126	18.6
ZJ1	126	21.1
ZJ2	126	24.2
ZJ4	126	22.2
ZK1	126	22.5
ZK2	126	25.5
ZK3	126	23.1
ZK4	126	23.7
ZL1	126	25
ZL2	126	22.9
ZL3	126	21.1
ZL4	126	27
ZM1	123	26.8
ZM2	123	28
ZM3	123	26.1
ZM4	123	27.8
ZN1	123	33
ZN2	123	31.2
ZN3	123	26.8
ZN4	123	26.9
ZO1	123	28
ZO2	123	34.1
ZO3	123	32
ZO4	123	29.5
ZP1	123	25.1
ZP2	123	28.5
ZP3	123	25.8
ZP4	123	22.8
ZQ1	121	23.8
ZQ2	121	22.2
ZQ3	121	22.8
ZQ4	121	24.6
ZR1	121	27.6
ZR2	121	23.5
ZR3	121	35.3
ZR4	121	30.6
ZS1	121	28.5
ZS2	121	27.3
ZS3	121	23.8
ZS4	121	32.2
ZT1	121	23.9
ZT2	121	27.6
ZT3	121	25
ZT4	121	23.2
ZA1	132	23.2
ZA2	132	38
ZA3	132	23.8
ZA4	132	24.8
ZB1	132	30.5
ZB2	132	23.8
ZB3	132	28.5
ZB4	132	21
ZC1	132	29.2
ZC3	132	26.2
ZC4	132	23.3
ZD1	132	26
ZD2	132	21.9
ZD3	132	26.8
ZD4	132	23.5
ZE1	129	23.5
ZE2	129	26.8
ZE3	129	23.4
ZE4	129	23.9
ZF1	129	21
ZF2	129	23.8
ZF3	129	25
ZF4	129	23
ZG1	129	23.1
ZG2	129	19.8
ZG3	129	18.7
ZG4	129	22.8
ZH1	129	26.1
ZH2	129	21.8
ZH3	129	22.1
ZI2	129	22.5
ZI3	129	20.1
ZI4	129	19.1
ZJ1	129	20.8
ZJ2	129	23.7
ZJ4	129	24.4
ZK1	129	21.6
ZK2	129	22.3
ZK3	129	23.5
ZK4	129	23.5
ZL1	129	25.4
ZL2	129	23.2
ZL3	129	20.8
ZL4	129	27.2
ZM1	126	27.2
ZM2	126	28.2
ZM3	126	26.4
ZM4	126	27.1
ZN1	126	32.7
ZN2	126	31.2
ZN3	126	28
ZN4	126	27
ZO1	126	28.5
ZO2	126	33.6
ZO3	126	32
ZO4	126	29
ZP1	126	25.9
ZP2	126	28.6
ZP3	126	26.1
ZP4	126	23.9
ZQ1	124	24.2
ZQ2	124	23.2
ZQ3	124	23.8
ZQ4	124	26.7
ZR1	124	27.1
ZR2	124	23.3
ZR3	124	34.4
ZR4	124	29.7
ZS1	124	28.6
ZS2	124	27.3
ZS3	124	24.2
ZS4	124	29.4
ZT1	124	23.4
ZT2	124	27
ZT3	124	25
ZT4	124	22.4
ZA1	134	22.9
ZA2	134	37.6
ZA3	134	23.1
ZA4	134	24.1
ZB1	134	31.4
ZB2	134	23.7
ZB3	134	28.8
ZB4	134	21.1
ZC1	134	28.3
ZC3	134	25
ZC4	134	21.1
ZD1	134	25
ZD2	134	21.3
ZD3	134	25.7
ZD4	134	22.8
ZE1	131	23.6
ZE2	131	26.5
ZE3	131	23.3
ZE4	131	24.8
ZF1	131	21.3
ZF2	131	23.6
ZF3	131	24.4
ZF4	131	22.8
ZG1	131	22.9
ZG2	131	18.9
ZG3	131	17.9
ZG4	131	23.1
ZH1	131	24.1
ZH2	131	21.1
ZH3	131	22
ZI2	131	22.5
ZI3	131	20.1
ZI4	131	19.1
ZJ1	131	21.2
ZJ2	131	24
ZJ4	131	23.6
ZK1	131	22.1
ZK2	131	23.9
ZK3	131	22.7
ZK4	131	23.5
ZL1	131	25.9
ZL2	131	23.5
ZL3	131	21
ZL4	131	27.1
ZM1	128	26.1
ZM2	128	27.4
ZM3	128	25.9
ZM4	128	27.4
ZN1	128	32
ZN2	128	31.9
ZN3	128	27.5
ZN4	128	27
ZO1	128	28.6
ZO2	128	34
ZO3	128	32.5
ZO4	128	29.3
ZP1	128	25.7
ZP2	128	28.2
ZP3	128	25.9
ZP4	128	24
ZQ1	126	23.1
ZQ2	126	23
ZQ3	126	23.3
ZQ4	126	26.7
ZR1	126	27
ZR2	126	23.5
ZR3	126	35
ZR4	126	30.3
ZS1	126	28.8
ZS2	126	26.2
ZS3	126	23.5
ZS4	126	30.5
ZT1	126	22.7
ZT2	126	27.6
ZT3	126	25.3
ZT4	126	23.1
ZA1	136	23.8
ZA2	136	37.9
ZA3	136	23.2
ZA4	136	24.8
ZB1	136	31.5
ZB2	136	24.4
ZB3	136	27.5
ZB4	136	20.8
ZC1	136	28
ZC3	136	24.4
ZC4	136	20.5
ZD1	136	25.3
ZD2	136	21.5
ZD3	136	26.2
ZD4	136	22.5
ZE1	133	23.1
ZE2	133	26.2
ZE3	133	23.5
ZE4	133	24.4
ZF1	133	21
ZF2	133	23.1
ZF3	133	24.8
ZF4	133	23.3
ZG1	133	22.3
ZG2	133	17.5
ZG3	133	16.8
ZH2	133	20.3
ZH3	133	21.6
ZI2	133	22.3
ZI3	133	20.6
ZI4	133	19.1
ZJ1	133	20.3
ZJ2	133	23.8
ZJ4	133	24.1
ZK2	133	21
ZK3	133	22.5
ZK4	133	22.4
ZL1	133	23
ZL2	133	22.2
ZL3	133	18.6
ZL4	133	24.3
ZM1	130	25.7
ZM2	130	28
ZM3	130	26.2
ZM4	130	27.5
ZN1	130	30.6
ZN2	130	30.5
ZN3	130	27.1
ZN4	130	26.3
ZO1	130	29
ZO2	130	33.1
ZO3	130	30.2
ZO4	130	28.8
ZP1	130	24.9
ZP2	130	27.6
ZP3	130	25.4
ZP4	130	23.2
ZQ1	128	23.3
ZQ2	128	22.8
ZQ3	128	23.6
ZQ4	128	27
ZR1	128	27.2
ZR2	128	23.8
ZR3	128	34.2
ZR4	128	31
ZS2	128	28.4
ZS3	128	25.5
ZS4	128	28.8
ZA1	139	23.6
ZA2	139	38.3
ZA3	139	22.8
ZA4	139	24.9
ZB1	139	30.7
ZB2	139	24.1
ZB3	139	25.4
ZB4	139	20.8
ZC1	139	25.7
ZC3	139	22.4
ZD1	139	24.3
ZD2	139	20.6
ZD3	139	24.1
ZD4	139	21.5
ZE1	136	23.8
ZE2	136	25.8
ZE3	136	22.9
ZE4	136	23.8
ZF1	136	21.9
ZF2	136	23
ZF3	136	23.5
ZF4	136	22.5
ZG1	136	21.6
ZG2	136	18.3
ZG3	136	17.7
ZH2	136	20.1
ZH3	136	22.1
ZI2	136	22.2
ZI3	136	20.1
ZI4	136	19.4
ZJ1	136	21
ZJ2	136	23.8
ZJ4	136	23.5
ZK2	136	20.8
ZK3	136	22.3
ZK4	136	20.9
ZL2	136	22.4
ZL3	136	16.3
ZL4	136	23.8
ZM1	133	25.8
ZM2	133	29.1
ZM3	133	24.8
ZM4	133	26.3
ZN1	133	31.3
ZN2	133	30.5
ZN3	133	28
ZN4	133	27.3
ZO1	133	27.8
ZO2	133	30.7
ZO3	133	31.1
ZO4	133	28
ZP1	133	23.7
ZP2	133	25.7
ZP3	133	23
ZP4	133	22.6
ZQ1	131	23.8
ZQ2	131	23.4
ZQ3	131	23.8
ZQ4	131	25.8
ZR1	131	25.1
ZR2	131	23
ZR3	131	32.2
ZR4	131	27
ZS2	131	27.1
ZS3	131	24.2
ZS4	131	27
ZA1	141	23
ZA2	141	37.1
ZA3	141	22.7
ZA4	141	24.5
ZB1	141	29.6
ZB2	141	23.7
ZB3	141	24.9
ZB4	141	20.6
ZC1	141	24.9
ZC3	141	21.9
ZD1	141	23.6
ZD2	141	20.5
ZD3	141	23.2
ZD4	141	21.3
ZE1	138	24
ZE2	138	25.1
ZE3	138	23.1
ZE4	138	25.5
ZF1	138	21.9
ZF2	138	23.2
ZF3	138	24.5
ZF4	138	23.4
ZG1	138	21.7
ZG2	138	18
ZG3	138	17.9
ZH2	138	20
ZH3	138	22.4
ZI2	138	22
ZI3	138	20.2
ZI4	138	19.3
ZJ1	138	20.4
ZJ2	138	24.2
ZJ4	138	24.1
ZK2	138	20.3
ZK3	138	23.1
ZK4	138	20.9
ZL2	138	22.1
ZL3	138	18
ZL4	138	23.4
ZM1	135	25.6
ZM2	135	28.6
ZM3	135	24.8
ZM4	135	26.3
ZN1	135	31.9
ZN2	135	30.6
ZN3	135	28.1
ZN4	135	27.2
ZO1	135	27.3
ZO2	135	29.1
ZO3	135	30.6
ZO4	135	27.4
ZP1	135	23.4
ZP2	135	24.9
ZP3	135	22.3
ZP4	135	22.5
ZQ2	133	23
ZQ3	133	23.8
ZQ4	133	25.6
ZR1	133	25
ZR2	133	23.2
ZR3	133	32.8
ZR4	133	26.3
ZS2	133	26.7
ZS3	133	24.2
ZS4	133	26.6
ZA1	143	22.7
ZA2	143	37
ZA3	143	23.1
ZA4	143	22.9
ZB1	143	29.7
ZB2	143	24
ZB3	143	25.3
ZB4	143	21.1
ZC1	143	24.7
ZC3	143	22
ZD1	143	24.2
ZD2	143	21.1
ZD3	143	23.5
ZD4	143	22
ZE1	140	24.2
ZE2	140	25.6
ZE3	140	23.3
ZE4	140	24.7
ZF1	140	21.5
ZF2	140	22.7
ZF3	140	23.9
ZF4	140	22.7
ZG1	140	21.4
ZG2	140	18.1
ZG3	140	17.7
ZH2	140	20.4
ZH3	140	22.2
ZI2	140	21.8
ZI3	140	20.1
ZI4	140	19.3
ZJ1	140	20.5
ZJ2	140	24.2
ZJ4	140	24.3
ZK2	140	20.5
ZK3	140	23
ZK4	140	21.2
ZL2	140	22
ZL3	140	18.2
ZL4	140	23.4
ZM1	137	26.2
ZM2	137	28.6
ZM3	137	24.4
ZM4	137	27.5
ZN1	137	32.3
ZN2	137	31.9
ZN3	137	28.3
ZN4	137	27
ZO1	137	27.6
ZO2	137	29.3
ZO3	137	31.3
ZO4	137	28.5
ZP1	137	23.9
ZP2	137	25.6
ZP3	137	18.7
ZP4	137	23.6
ZQ2	135	23.3
ZQ3	135	24.2
ZQ4	135	25.8
ZR1	135	24.2
ZR2	135	22.5
ZR3	135	32.1
ZR4	135	26.5
ZS2	135	26.5
ZS3	135	24
ZS4	135	26.4
ZA1	146	23.3
ZA2	146	36.3
ZA3	146	22.2
ZA4	146	25.2
ZB1	146	29.4
ZB2	146	24.3
ZB3	146	23.3
ZB4	146	20.5
ZC1	146	24.9
ZC3	146	22.4
ZD1	146	23.1
ZD2	146	19.8
ZD3	146	22.3
ZD4	146	21.2
